Make,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),engine_class,mileage,Age,km_year,qcut_km_year,mileage_class,is_retro,is_japan,is_german,is_cargo_passenger,is_off_road,is_mpv,is_open_top
43,2005,6,11111,2400.0,4,,3800.0,1,0,17,654.0,0,2,0,0,0,1,0,1,0
28,1999,6,337045,1700.0,0,,1400.0,3,2,23,14654.0,1,2,0,0,1,1,0,1,0
1,2014,3,49000,2000.0,2,,19900.0,1,0,8,6125.0,0,2,0,0,1,1,1,0,0
11,2017,11,155080,1499.0,0,,13000.0,3,2,5,31016.0,2,2,0,0,0,1,0,0,0
41,2011,3,185000,1968.0,0,,13500.0,1,2,11,16818.0,1,2,0,0,1,1,1,0,0
39,2014,11,112000,1400.0,0,,6300.0,3,1,8,14000.0,1,1,0,1,0,1,0,0,0
31,2012,6,156000,1500.0,0,,4200.0,3,2,10,15600.0,1,2,0,0,0,1,0,1,0
11,2007,4,132000,1400.0,0,,2100.0,3,1,15,8800.0,0,2,0,0,0,0,0,0,0
2,2007,4,104000,2000.0,0,,4200.0,1,1,15,6933.0,0,2,0,0,1,0,0,0,0
11,2001,11,24000,1800.0,0,,900.0,1,0,21,1143.0,0,2,0,0,0,1,0,0,0
6,2006,10,230000,1500.0,0,,2300.0,3,2,16,14375.0,1,2,0,0,0,0,0,0,0
34,2002,10,196328,1900.0,0,,1250.0,1,2,20,9816.0,0,2,0,0,0,0,0,0,0
31,2005,11,276983,1500.0,0,,2350.0,3,2,17,16293.0,1,2,0,0,0,1,0,0,0
40,2002,10,20000,1700.0,4,,2500.0,3,0,20,1000.0,0,2,0,0,0,0,0,0,0
23,2001,10,218000,2200.0,0,,1800.0,1,2,21,10381.0,0,2,0,0,1,0,0,0,0
40,1980,10,111114,1500.0,4,,500.0,3,1,42,2646.0,0,2,1,0,0,0,0,0,0
28,2011,4,21700,1300.0,0,,4500.0,3,0,11,1973.0,0,2,0,0,1,0,0,0,0
41,2007,11,260000,2000.0,0,,6500.0,1,2,15,17333.0,2,2,0,0,1,1,0,0,0
6,2016,6,60600,1500.0,0,,9800.0,3,0,6,10100.0,0,2,0,0,0,1,0,1,0
6,2014,10,231000,1200.0,3,,3300.0,3,2,8,28875.0,2,2,0,0,0,0,0,0,0
5,2004,6,209405,1400.0,4,,2700.0,3,2,18,11634.0,0,2,0,0,0,1,0,1,0
11,1995,4,177700,1600.0,4,,900.0,3,2,27,6581.0,0,2,0,0,0,0,0,0,0
4,1995,10,111111,2000.0,4,,1500.0,1,1,27,4115.0,0,2,0,0,0,0,0,0,0
33,2012,4,78000,1200.0,4,,2500.0,3,1,10,7800.0,0,1,0,0,0,0,0,0,0
27,2004,9,163000,2000.0,4,,3700.0,1,2,18,9056.0,0,2,0,1,0,1,0,0,0
39,2013,10,78000,2500.0,2,,8600.0,1,1,9,8667.0,0,1,0,1,0,0,0,0,0
39,2015,6,120000,1600.0,0,,7300.0,3,1,7,17143.0,1,1,0,1,0,1,0,1,0
27,2013,3,98000,1500.0,0,,5800.0,3,1,9,10889.0,0,1,0,1,0,1,1,0,0
31,2004,10,180000,1500.0,0,,3300.0,3,2,18,10000.0,0,2,0,0,0,0,0,0,0
39,2010,4,132000,1800.0,2,,5600.0,1,1,12,11000.0,0,2,0,1,0,0,0,0,0
41,2016,3,45000,2000.0,4,,10500.0,1,0,6,7500.0,0,2,0,0,1,1,1,0,0
12,1999,10,352852,2500.0,4,,1550.0,1,2,23,15341.0,1,2,0,0,0,0,0,0,0
39,2008,10,190000,2400.0,3,,6799.0,1,2,14,13571.0,1,2,0,1,0,0,0,0,0
14,2008,4,190000,1400.0,4,,2499.0,3,2,14,13571.0,1,2,0,1,0,0,0,0,0
39,2008,4,70000,1400.0,0,,3299.0,3,0,14,5000.0,0,2,0,1,0,0,0,0,0
23,2009,4,123000,1500.0,4,,3450.0,3,1,13,9462.0,0,2,0,0,1,0,0,0,0
28,2008,1,123000,1300.0,0,,2200.0,3,1,14,8786.0,0,2,0,0,1,1,0,0,0
13,2005,4,105000,1400.0,4,,1900.0,3,1,17,6176.0,0,2,0,1,0,0,0,0,0
41,2010,11,145000,1400.0,4,,3900.0,3,1,12,12083.0,1,2,0,0,1,1,0,0,0
27,2007,4,13000,1400.0,4,,2200.0,3,0,15,867.0,0,2,0,1,0,0,0,0,0
22,2004,10,185000,2000.0,0,,2300.0,1,2,18,10278.0,0,2,0,1,0,0,0,0,0
14,2007,10,135600,2000.0,0,,3200.0,1,1,15,9040.0,0,2,0,1,0,0,0,0,0
31,2009,4,45000,1500.0,0,,3100.0,3,0,13,3462.0,0,2,0,0,0,0,0,0,0
25,2003,4,156800,1600.0,4,,1550.0,3,2,19,8253.0,0,2,0,1,0,0,0,0,0
11,2007,4,103000,1400.0,0,,2100.0,3,1,15,6867.0,0,2,0,0,0,0,0,0,0
39,2014,10,70000,2500.0,2,,12000.0,1,0,8,8750.0,0,2,0,1,0,0,0,0,0
41,2005,6,156000,1400.0,4,,3100.0,3,2,17,9176.0,0,2,0,0,1,1,0,1,0
22,2000,10,220000,1800.0,4,,1300.0,1,2,22,10000.0,0,2,0,1,0,0,0,0,0
31,2016,3,43000,1461.0,0,,6700.0,3,0,6,7167.0,0,2,0,0,0,1,1,0,0
27,2010,5,242000,1500.0,0,,5500.0,3,2,12,20167.0,2,2,0,1,0,1,0,1,0
39,2020,3,11300,2000.0,4,,18450.0,1,0,2,5650.0,0,0,0,1,0,1,1,0,0
28,1998,10,155555,1600.0,4,,1550.0,3,2,24,6481.0,0,2,0,0,1,0,0,0,0
1,2002,10,284000,3300.0,0,,2000.0,1,2,20,14200.0,1,2,0,0,1,0,0,0,0
39,2006,11,295800,1400.0,0,,5350.0,3,2,16,18488.0,2,2,0,1,0,1,0,0,0
40,2006,10,267000,1500.0,3,,1450.0,3,2,16,16688.0,1,2,0,0,0,0,0,0,0
22,2004,4,171000,2000.0,0,,2000.0,1,2,18,9500.0,0,2,0,1,0,0,0,0,0
31,2015,11,133215,1500.0,0,,7700.0,3,1,7,19031.0,2,1,0,0,0,1,0,0,0
23,1998,10,300000,2000.0,3,,3800.0,1,2,24,12500.0,1,2,0,0,1,0,0,0,0
41,1992,4,200000,1800.0,4,,900.0,1,2,30,6667.0,0,2,0,0,1,0,0,0,0
2,1998,10,320000,2500.0,3,,2700.0,1,2,24,13333.0,1,2,0,0,1,0,0,0,0
25,2011,9,12609,2000.0,3,,98050.0,1,0,11,1146.0,0,2,0,1,0,1,0,0,0
6,2014,4,25008,1400.0,0,,3847.0,3,0,8,3126.0,0,2,0,0,0,0,0,0,0
41,2008,3,125000,3000.0,0,,7700.0,1,1,14,8929.0,0,2,0,0,1,1,1,0,0
13,2008,4,65000,1800.0,4,,3350.0,1,0,14,4643.0,0,2,0,1,0,0,0,0,0
29,2006,11,123000,1400.0,0,,1900.0,3,1,16,7688.0,0,2,0,0,0,1,0,0,0
39,2015,4,136000,1400.0,4,,4200.0,3,1,7,19429.0,2,1,0,1,0,0,0,0,0
14,2017,4,5000,1400.0,4,,6900.0,3,0,5,1000.0,0,0,0,1,0,0,0,0,0
5,2007,4,155000,997.0,4,,2999.0,2,2,15,10333.0,0,2,0,0,0,0,0,0,0
25,2003,4,87000,1600.0,4,,500.0,3,1,19,4579.0,0,2,0,1,0,0,0,0,0
2,1996,10,219000,1800.0,4,,700.0,1,2,26,8423.0,0,2,0,0,1,0,0,0,0
42,2012,9,170000,2400.0,0,,17500.0,1,2,10,17000.0,1,2,0,0,0,1,0,0,0
23,2000,10,326000,2700.0,0,,2500.0,1,2,22,14818.0,1,2,0,0,1,0,0,0,0
29,2005,6,202000,1900.0,0,,3700.0,1,2,17,11882.0,1,2,0,0,0,1,0,1,0
27,2011,3,183000,1498.0,0,,8000.0,3,2,11,16636.0,1,2,0,1,0,1,1,0,0
39,1998,10,154000,1800.0,4,,1600.0,1,2,24,6417.0,0,2,0,1,0,0,0,0,0
29,2006,11,154000,1400.0,4,,1500.0,3,2,16,9625.0,0,2,0,0,0,1,0,0,0
31,2014,6,89000,1500.0,0,,5200.0,3,1,8,11125.0,0,1,0,0,0,1,0,1,0
34,1999,10,223000,1600.0,4,,1500.0,3,2,23,9696.0,0,2,0,0,0,0,0,0,0
8,2009,9,123500,1500.0,4,,3600.0,3,1,13,9500.0,0,2,0,1,0,1,0,0,0
23,2013,10,250000,2145.0,0,,19000.0,1,2,9,27778.0,2,2,0,0,1,0,0,0,0
1,1995,10,20050,200.0,3,,2600.0,2,0,27,743.0,0,2,0,0,1,0,0,0,0
13,2006,4,165877,1339.0,4,,3250.0,3,2,16,10367.0,0,2,0,1,0,0,0,0,0
28,1993,11,350000,1698.0,0,,1099.0,3,2,29,12069.0,1,2,0,0,1,1,0,0,0
23,2003,10,282000,2200.0,0,,5950.0,1,2,19,14842.0,1,2,0,0,1,0,0,0,0
28,2006,2,105000,1200.0,4,,3400.0,3,1,16,6562.0,0,2,0,0,1,0,0,0,0
27,1994,10,350000,1400.0,4,,1200.0,3,2,28,12500.0,1,2,0,1,0,0,0,0,0
41,2009,10,14500,1800.0,4,,6900.0,1,0,13,1115.0,0,2,0,0,1,0,0,0,0
22,2000,6,220000,2000.0,4,,2350.0,1,2,22,10000.0,0,2,0,1,0,1,0,1,0
2,2009,10,297000,3000.0,0,,21499.0,1,2,13,22846.0,2,2,0,0,1,0,0,0,0
28,1998,10,123456,1800.0,3,,1000.0,1,1,24,5144.0,0,2,0,0,1,0,0,0,0
13,1996,10,123456,2000.0,0,,800.0,1,1,26,4748.0,0,2,0,1,0,0,0,0,0
27,2002,11,123456,2000.0,4,,3500.0,1,1,20,6173.0,0,2,0,1,0,1,0,0,0
41,1992,11,300000,1800.0,3,,1300.0,1,2,30,10000.0,0,2,0,0,1,1,0,0,0
28,1983,10,150666,1600.0,4,,800.0,3,2,39,3863.0,0,2,0,0,1,0,0,0,0
1,2001,10,260000,2000.0,3,,3700.0,1,2,21,12381.0,1,2,0,0,1,0,0,0,0
2,1996,10,450000,2000.0,3,,3400.0,1,2,26,17308.0,2,2,0,0,1,0,0,0,0
23,2015,10,257125,3000.0,0,,6952.0,1,2,7,36732.0,2,2,0,0,1,0,0,0,0
28,2007,9,23145,1800.0,3,,4666.0,1,0,15,1543.0,0,2,0,0,1,1,0,0,0
1,1988,10,246000,1800.0,4,,1550.0,1,2,34,7235.0,0,2,0,0,1,0,0,0,0
5,2012,10,254156,1900.0,0,,4010.0,1,2,10,25416.0,2,2,0,0,0,0,0,0,0
34,2018,0,21212,2000.0,3,,8546.0,1,0,4,5303.0,0,0,0,0,0,0,0,0,1
6,2014,6,180000,1500.0,0,,6200.0,3,2,8,22500.0,2,2,0,0,0,1,0,1,0
1,2009,1,250000,2000.0,0,,10700.0,1,2,13,19231.0,2,2,0,0,1,1,0,0,0
28,1993,4,300000,1600.0,4,,1450.0,3,2,29,10345.0,0,2,0,0,1,0,0,0,0
23,2014,5,199600,2200.0,0,,18500.0,1,2,8,24950.0,2,2,0,0,1,1,0,1,0
20,2011,4,130000,1800.0,2,,10800.0,1,1,11,11818.0,0,2,0,1,0,0,0,0,0
27,2010,3,175000,1500.0,0,,7450.0,3,2,12,14583.0,1,2,0,1,0,1,1,0,0
34,2012,3,240000,1200.0,0,,4950.0,3,2,10,24000.0,2,2,0,0,0,1,1,0,0
10,2003,11,210000,1600.0,4,,2990.0,3,2,19,11053.0,0,2,0,0,0,1,0,0,0
13,2005,10,1999,2000.0,3,,4650.0,1,0,17,118.0,0,2,0,1,0,0,0,0,0
31,2012,11,250000,1500.0,0,,3500.0,3,2,10,25000.0,2,2,0,0,0,1,0,0,0
2,2003,11,320000,1999.0,0,,5300.0,1,2,19,16842.0,1,2,0,0,1,1,0,0,0
39,2004,4,300000,1400.0,3,,4300.0,3,2,18,16667.0,1,2,0,1,0,0,0,0,0
13,2013,10,54565,1800.0,4,,8000.0,1,0,9,6063.0,0,2,0,1,0,0,0,0,0
33,2002,4,225000,1600.0,4,,2650.0,3,2,20,11250.0,0,2,0,0,0,0,0,0,0
18,2013,10,140000,2000.0,2,,11800.0,1,1,9,15556.0,1,1,0,0,0,0,0,0,0
6,2014,10,2000,1200.0,3,,3800.0,3,0,8,250.0,0,2,0,0,0,0,0,0,0
0,2000,10,111111,2000.0,3,,1600.0,1,1,22,5050.0,0,2,0,0,0,0,0,0,0
18,2009,3,107000,1975.0,4,,7100.0,1,1,13,8231.0,0,2,0,0,0,1,1,0,0
39,2009,10,270000,998.0,4,,3000.0,2,2,13,20769.0,2,2,0,1,0,0,0,0,0
40,2001,11,164000,1500.0,4,,900.0,3,2,21,7810.0,0,2,0,0,0,1,0,0,0
11,2013,4,202000,1000.0,4,,5900.0,2,2,9,22444.0,2,2,0,0,0,0,0,0,0
6,2011,9,162000,1500.0,0,,7800.0,3,2,11,14727.0,1,2,0,0,0,1,0,0,0
41,2006,11,240000,2000.0,0,,3500.0,1,2,16,15000.0,1,2,0,0,1,1,0,0,0
28,2011,10,25000,2000.0,0,,2300.0,1,0,11,2273.0,0,2,0,0,1,0,0,0,0
41,2001,11,240000,1400.0,4,,3200.0,3,2,21,11429.0,0,2,0,0,1,1,0,0,0
31,2014,11,171000,1500.0,0,,6200.0,3,2,8,21375.0,2,2,0,0,0,1,0,0,0
18,2000,10,332787,1998.0,3,,1850.0,1,2,22,15127.0,1,2,0,0,0,0,0,0,0
14,2000,10,189000,1996.0,4,,1888.0,1,2,22,8591.0,0,2,0,1,0,0,0,0,0
34,2007,10,217000,2000.0,4,,6690.0,1,2,15,14467.0,1,2,0,0,0,0,0,0,0
14,2016,9,100100,1995.0,0,,19000.0,1,1,6,16683.0,1,1,0,1,0,1,0,0,0
23,2015,10,201000,2000.0,5,,21500.0,1,2,7,28714.0,2,2,0,0,1,0,0,0,0
23,2001,11,333333,2000.0,4,,4000.0,1,2,21,15873.0,1,2,0,0,1,1,0,0,0
10,2001,4,120000,1800.0,4,,2000.0,1,1,21,5714.0,0,2,0,0,0,0,0,0,0
2,2005,10,300000,2000.0,0,,7000.0,1,2,17,17647.0,2,2,0,0,1,0,0,0,0
25,2008,7,171000,2500.0,0,,10000.0,1,2,14,12214.0,1,2,0,1,0,1,1,1,0
41,2003,11,280000,1800.0,4,,3900.0,1,2,19,14737.0,1,2,0,0,1,1,0,0,0
2,2006,10,324000,2000.0,0,,8000.0,1,2,16,20250.0,2,2,0,0,1,0,0,0,0
8,2008,9,210000,1500.0,4,,6099.0,3,2,14,15000.0,1,2,0,1,0,1,0,0,0
42,2008,10,217768,2567.0,3,,7600.0,1,2,14,15555.0,1,2,0,0,0,0,0,0,0
1,1995,11,260000,2000.0,4,,2300.0,1,2,27,9630.0,0,2,0,0,1,1,0,0,0
31,2006,11,11111,1500.0,0,,1750.0,3,0,16,694.0,0,2,0,0,0,1,0,0,0
2,2019,3,19000,2000.0,4,,43500.0,1,0,3,6333.0,0,0,0,0,1,1,1,0,0
41,2004,6,275000,1900.0,0,,5399.0,1,2,18,15278.0,1,2,0,0,1,1,0,1,0
39,2018,6,35000,2496.0,2,,53000.0,1,0,4,8750.0,0,0,0,1,0,1,0,1,0
18,2009,11,220000,1600.0,0,,7150.0,3,2,13,16923.0,1,2,0,0,0,1,0,0,0
39,2005,4,163000,1400.0,4,,2200.0,3,2,17,9588.0,0,2,0,1,0,0,0,0,0
6,2015,11,123000,1500.0,0,,2800.0,3,1,7,17571.0,2,1,0,0,0,1,0,0,0
41,2015,4,71000,1600.0,0,,3300.0,3,0,7,10143.0,0,2,0,0,1,0,0,0,0
14,2011,9,80000,2000.0,4,,7200.0,1,1,11,7273.0,0,2,0,1,0,1,0,0,0
31,2007,4,158000,1500.0,0,,2300.0,3,2,15,10533.0,0,2,0,0,0,0,0,0,0
32,1996,2,246000,1400.0,4,,1000.0,3,2,26,9462.0,0,2,0,0,0,0,0,0,0
40,1984,10,10000,1600.0,4,,10000.0,3,0,38,263.0,0,2,0,0,0,0,0,0,0
2,1993,10,323033,1800.0,3,,2200.0,1,2,29,11139.0,0,2,0,0,1,0,0,0,0
39,2008,10,150000,1600.0,4,,6900.0,3,1,14,10714.0,0,2,0,1,0,0,0,0,0
42,2013,9,200000,2400.0,0,,19600.0,1,2,9,22222.0,2,2,0,0,0,1,0,0,0
23,2003,10,320000,2200.0,0,,4800.0,1,2,19,16842.0,1,2,0,0,1,0,0,0,0
6,2012,6,154000,1500.0,0,,6990.0,3,2,10,15400.0,1,2,0,0,0,1,0,1,0
34,2012,11,183591,1199.0,0,,5150.0,2,2,10,18359.0,2,2,0,0,0,1,0,0,0
41,2005,10,155000,1600.0,4,,4300.0,3,2,17,9118.0,0,2,0,0,1,0,0,0,0
6,2017,11,250000,1500.0,0,,4350.0,3,2,5,50000.0,2,2,0,0,0,1,0,0,0
39,2010,4,180000,1800.0,2,,8000.0,1,2,12,15000.0,1,2,0,1,0,0,0,0,0
34,2010,11,184000,1400.0,4,,6000.0,3,2,12,15333.0,1,2,0,0,0,1,0,0,0
6,2014,11,163000,1500.0,0,,7690.0,3,2,8,20375.0,2,2,0,0,0,1,0,0,0
34,2008,4,269000,1900.0,0,,6800.0,1,2,14,19214.0,2,2,0,0,0,0,0,0,0
31,1995,10,160000,1800.0,4,,800.0,1,2,27,5926.0,0,2,0,0,0,0,0,0,0
31,2015,3,20000,1500.0,0,,6500.0,3,0,7,2857.0,0,2,0,0,0,1,1,0,0
2,2008,10,23456,2500.0,0,,4000.0,1,0,14,1675.0,0,2,0,0,1,0,0,0,0
41,2015,10,121212,1800.0,0,,6000.0,1,1,7,17316.0,2,1,0,0,1,0,0,0,0
29,2004,11,270000,1400.0,0,,3600.0,3,2,18,15000.0,1,2,0,0,0,1,0,0,0
41,2006,11,215000,2000.0,0,,3500.0,1,2,16,13438.0,1,2,0,0,1,1,0,0,0
41,2002,10,190000,1400.0,4,,3100.0,3,2,20,9500.0,0,2,0,0,1,0,0,0,0
31,2005,11,2222,1500.0,0,,2300.0,3,0,17,131.0,0,2,0,0,0,1,0,0,0
29,1996,6,150000,1900.0,0,,1449.0,1,1,26,5769.0,0,2,0,0,0,1,0,1,0
39,2007,11,174085,2000.0,3,,8000.0,1,2,15,11606.0,0,2,0,1,0,1,0,0,0
25,1997,6,288000,2400.0,0,,2400.0,1,2,25,11520.0,0,2,0,1,0,1,0,1,0
1,2018,10,32900,1400.0,4,,19200.0,3,0,4,8225.0,0,0,0,0,1,0,0,0,0
23,2012,10,283422,2148.0,0,,8888.0,1,2,10,28342.0,2,2,0,0,1,0,0,0,0
39,2006,10,196000,1600.0,4,,3200.0,3,2,16,12250.0,1,2,0,1,0,0,0,0,0
41,2018,10,152445,1390.0,4,,5555.0,3,2,4,38111.0,2,2,0,0,1,0,0,0,0
41,1996,11,223000,1600.0,4,,1100.0,3,2,26,8577.0,0,2,0,0,1,1,0,0,0
28,2015,4,11000,1300.0,0,,3300.0,3,0,7,1571.0,0,2,0,0,1,0,0,0,0
14,2008,4,132000,1000.0,4,,2600.0,2,1,14,9429.0,0,2,0,1,0,0,0,0,0
14,2017,3,41500,1600.0,4,,8700.0,3,0,5,8300.0,0,0,0,1,0,1,1,0,0
11,2015,10,56000,2000.0,2,,7200.0,1,0,7,8000.0,0,2,0,0,0,0,0,0,0
3,2013,10,89000,2000.0,0,,3900.0,1,1,9,9889.0,0,1,0,0,0,0,0,0,0
1,2012,11,165000,2000.0,4,,7700.0,1,2,10,16500.0,1,2,0,0,1,1,0,0,0
39,2011,4,125000,1800.0,2,,6200.0,1,1,11,11364.0,0,2,0,1,0,0,0,0,0
23,2008,9,256854,3200.0,0,,7500.0,1,2,14,18347.0,2,2,0,0,1,1,0,0,0
41,2010,6,192000,1400.0,4,,6499.0,3,2,12,16000.0,1,2,0,0,1,1,0,1,0
31,2008,11,123500,1500.0,0,,3100.0,3,1,14,8821.0,0,2,0,0,0,1,0,0,0
33,2005,10,189000,1400.0,0,,1900.0,3,2,17,11118.0,0,2,0,0,0,0,0,0,0
27,2003,9,220000,3000.0,0,,6900.0,1,2,19,11579.0,0,2,0,1,0,1,0,0,0
25,2008,4,156000,1300.0,4,,2100.0,3,2,14,11143.0,0,2,0,1,0,0,0,0,0
13,2010,10,203000,1300.0,2,,5800.0,3,2,12,16917.0,1,2,0,1,0,0,0,0,0
27,2016,3,123000,2500.0,4,,9900.0,1,1,6,20500.0,2,1,0,1,0,1,1,0,0
2,2005,10,220000,3000.0,0,,7200.0,1,2,17,12941.0,1,2,0,0,1,0,0,0,0
42,2001,11,159600,2400.0,4,,2700.0,1,2,21,7600.0,0,2,0,0,0,1,0,0,0
29,2011,11,123000,1600.0,4,,4300.0,3,1,11,11182.0,0,2,0,0,0,1,0,0,0
6,2014,11,145000,1500.0,0,,3100.0,3,1,8,18125.0,2,1,0,0,0,1,0,0,0
40,2008,10,160000,1600.0,4,,1550.0,3,2,14,11429.0,0,2,0,0,0,0,0,0,0
23,1995,10,342259,2200.0,3,,2450.0,1,2,27,12676.0,1,2,0,0,1,0,0,0,0
39,2019,10,25000,1800.0,5,,21999.0,1,0,3,8333.0,0,0,0,1,0,0,0,0,0
23,2009,6,244140,2200.0,0,,5300.0,1,2,13,18780.0,2,2,0,0,1,1,0,1,0
18,2003,11,200000,1500.0,4,,2250.0,3,2,19,10526.0,0,2,0,0,0,1,0,0,0
31,1991,6,9999,2300.0,0,,1250.0,1,0,31,323.0,0,2,0,0,0,1,0,1,0
40,1987,10,100000,1300.0,4,,7000.0,3,1,35,2857.0,0,2,0,0,0,0,0,0,0
41,1995,6,250000,2400.0,0,,3350.0,1,2,27,9259.0,0,2,0,0,1,1,0,1,0
40,1985,11,13200,1198.0,4,,12000.0,2,0,37,357.0,0,2,0,0,0,1,0,0,0
11,2011,4,119293,1400.0,4,,4700.0,3,1,11,10845.0,0,2,0,0,0,0,0,0,0
41,2006,6,35000,1999.0,0,,5500.0,1,0,16,2188.0,0,2,0,0,1,1,0,1,0
11,1993,4,74000,1600.0,4,,1550.0,3,0,29,2552.0,0,2,0,0,0,0,0,0,0
11,2002,6,280000,2000.0,3,,4000.0,1,2,20,14000.0,1,2,0,0,0,1,0,1,0
23,2011,9,322000,3000.0,0,,21000.0,1,2,11,29273.0,2,2,0,0,1,1,0,0,0
2,2001,9,465120,3000.0,3,,8499.0,1,2,21,22149.0,2,2,0,0,1,1,0,0,0
41,2012,4,197855,1200.0,4,,7200.0,3,2,10,19786.0,2,2,0,0,1,0,0,0,0
40,1985,10,140000,1500.0,4,,850.0,3,1,37,3784.0,0,2,0,0,0,0,0,0,0
34,2010,3,210000,1200.0,4,,6499.0,3,2,12,17500.0,2,2,0,0,0,1,1,0,0
1,2013,10,182000,1999.0,0,,17200.0,1,2,9,20222.0,2,2,0,0,1,0,0,0,0
22,2003,4,230000,2000.0,0,,3850.0,1,2,19,12105.0,1,2,0,1,0,0,0,0,0
13,2009,10,202142,1300.0,4,,5950.0,3,2,13,15549.0,1,2,0,1,0,0,0,0,0
9,2009,3,98000,2000.0,4,,7500.0,1,1,13,7538.0,0,2,0,0,0,1,1,0,0
39,2009,4,215107,1500.0,4,,7100.0,3,2,13,16547.0,1,2,0,1,0,0,0,0,0
23,2002,5,260843,2200.0,0,,3600.0,1,2,20,13042.0,1,2,0,0,1,1,0,1,0
31,2011,11,268000,1461.0,0,,6299.0,3,2,11,24364.0,2,2,0,0,0,1,0,0,0
41,2009,6,192000,1900.0,0,,6200.0,1,2,13,14769.0,1,2,0,0,1,1,0,1,0
41,2018,10,50000,1400.0,4,,16000.0,3,0,4,12500.0,1,0,0,0,1,0,0,0,0
39,2003,4,230000,1800.0,4,,5100.0,1,2,19,12105.0,1,2,0,1,0,0,0,0,0
14,2011,4,115588,1396.0,0,,7200.0,3,1,11,10508.0,0,2,0,1,0,0,0,0,0
20,2018,3,42000,3498.0,4,,25990.0,1,0,4,10500.0,0,0,0,1,0,1,1,0,0
11,2010,10,188000,1400.0,4,,4500.0,3,2,12,15667.0,1,2,0,0,0,0,0,0,0
14,2012,10,116440,1400.0,0,,5300.0,3,1,10,11644.0,0,1,0,1,0,0,0,0,0
39,2014,10,173000,2500.0,2,,13500.0,1,2,8,21625.0,2,2,0,1,0,0,0,0,0
11,2016,11,168000,1500.0,0,,7650.0,3,2,6,28000.0,2,2,0,0,0,1,0,0,0
31,2004,6,200000,1500.0,0,,3300.0,3,2,18,11111.0,0,2,0,0,0,1,0,1,0
39,2007,4,210000,1400.0,0,,5750.0,3,2,15,14000.0,1,2,0,1,0,0,0,0,0
11,2012,10,129000,1600.0,4,,8990.0,3,1,10,12900.0,1,1,0,0,0,0,0,0,0
23,2009,10,265076,1800.0,3,,8500.0,1,2,13,20390.0,2,2,0,0,1,0,0,0,0
41,1998,11,334000,1600.0,4,,2100.0,3,2,24,13917.0,1,2,0,0,1,1,0,0,0
13,1998,10,350000,1400.0,4,,1700.0,3,2,24,14583.0,1,2,0,1,0,0,0,0,0
39,2001,3,213000,2000.0,4,,7100.0,1,2,21,10143.0,0,2,0,1,0,1,1,0,0
40,2004,10,132000,1500.0,3,,1500.0,3,1,18,7333.0,0,2,0,0,0,0,0,0,0
27,2011,9,170000,1500.0,0,,8000.0,3,2,11,15455.0,1,2,0,1,0,1,0,0,0
6,2018,9,40000,1500.0,0,,13999.0,3,0,4,10000.0,0,0,0,0,0,1,0,0,0
31,2011,11,150000,1995.0,0,,6500.0,1,1,11,13636.0,1,2,0,0,0,1,0,0,0
41,2001,11,245000,1900.0,0,,3500.0,1,2,21,11667.0,0,2,0,0,1,1,0,0,0
41,1991,11,290000,2000.0,4,,1100.0,1,2,31,9355.0,0,2,0,0,1,1,0,0,0
39,1995,10,290000,1600.0,4,,1900.0,3,2,27,10741.0,0,2,0,1,0,0,0,0,0
16,2012,10,135000,2200.0,0,,16990.0,1,1,10,13500.0,1,1,0,0,0,0,0,0,0
27,2014,3,199116,1500.0,0,,10990.0,3,2,8,24890.0,2,2,0,1,0,1,1,0,0
18,2018,3,71500,200.0,4,,18900.0,2,0,4,17875.0,2,0,0,0,0,1,1,0,0
41,1996,4,360000,1600.0,4,,3500.0,3,2,26,13846.0,1,2,0,0,1,0,0,0,0
14,2019,9,50000,2000.0,4,,19500.0,1,0,3,16667.0,1,0,0,1,0,1,0,0,0
31,2017,3,120260,1500.0,0,,13000.0,3,1,5,24052.0,2,1,0,0,0,1,1,0,0
5,2008,11,192000,1398.0,0,,2500.0,3,2,14,13714.0,1,2,0,0,0,1,0,0,0
13,2007,2,120000,1800.0,4,,4800.0,1,1,15,8000.0,0,2,0,1,0,0,0,0,0
23,2012,10,183440,2143.0,0,,14499.0,1,2,10,18344.0,2,2,0,0,1,0,0,0,0
23,2004,10,337000,2700.0,0,,3700.0,1,2,18,18722.0,2,2,0,0,1,0,0,0,0
2,2017,10,62000,2000.0,0,,36500.0,1,0,5,12400.0,1,0,0,0,1,0,0,0,0
1,2017,10,45000,3000.0,0,,41000.0,1,0,5,9000.0,0,0,0,0,1,0,0,0,0
2,2011,3,217000,2000.0,0,,16399.0,1,2,11,19727.0,2,2,0,0,1,1,1,0,0
31,2011,5,162850,1500.0,0,,6799.0,3,2,11,14805.0,1,2,0,0,0,1,0,1,0
1,2010,9,215000,2000.0,4,,13200.0,1,2,12,17917.0,2,2,0,0,1,1,0,0,0
25,2007,3,316000,2000.0,3,,5800.0,1,2,15,21067.0,2,2,0,1,0,1,1,0,0
41,2001,11,300000,1900.0,0,,1600.0,1,2,21,14286.0,1,2,0,0,1,1,0,0,0
23,2014,6,40000,2200.0,0,,7899.0,1,0,8,5000.0,0,2,0,0,1,1,0,1,0
18,2006,3,212000,2500.0,0,,7200.0,1,2,16,13250.0,1,2,0,0,0,1,1,0,0
